frame,time_s,ball_x,ball_y,ball_w,ball_h,cross_x,cross_y
1402,23.367,1282,713,21,55,1280,720
1403,23.383,1283,713,20,54,1280,720
1404,23.4,1282,714,23,62,1280,720
1405,23.417,1282,712,23,61,1280,720
1406,23.433,1282,712,23,61,1280,720
1407,23.45,1282,712,23,61,1280,720
1408,23.467,1282,712,23,61,1280,720
1409,23.483,1282,712,23,61,1280,720
1410,23.5,1282,712,23,61,1280,720
1411,23.517,1282,713,21,57,1280,720
1412,23.533,1282,712,23,61,1280,720
1413,23.55,1282,713,21,57,1280,720
1414,23.567,1282,712,21,55,1280,720
1415,23.583,1283,713,20,54,1280,720
1416,23.6,1283,713,20,54,1280,720
1417,23.617,1283,714,20,54,1280,720
1418,23.633,1282,714,23,61,1280,720
1419,23.65,1282,712,23,61,1280,720
1420,23.667,1282,712,23,61,1280,720
1421,23.683,1281,712,23,61,1280,720
1422,23.7,1281,712,23,61,1280,720
1423,23.717,1281,712,23,61,1280,720
1424,23.733,1281,712,23,61,1280,720
1425,23.75,1281,712,23,61,1280,720
1426,23.767,1281,711,23,61,1280,720
1427,23.783,1281,711,23,61,1280,720
1428,23.8,1282,712,24,65,1280,720
1429,23.817,1282,712,23,61,1280,720
1430,23.833,1283,712,23,61,1280,720
1431,23.85,1283,712,23,61,1280,720
1432,23.867,1282,712,23,61,1280,720
1433,23.883,1282,712,23,61,1280,720
1434,23.9,1283,712,23,61,1280,720
1435,23.917,1282,711,23,61,1280,720
1436,23.933,1282,712,23,62,1280,720
1437,23.95,1282,713,23,62,1280,720
1438,23.967,1282,712,23,61,1280,720
1439,23.983,1283,712,23,61,1280,720
1440,24.0,1282,712,23,61,1280,720
1441,24.017,1282,712,23,61,1280,720
1442,24.033,1282,712,23,61,1280,720
1443,24.05,1282,712,23,61,1280,720
1444,24.067,1282,712,23,61,1280,720
1445,24.083,1283,712,23,61,1280,720
1446,24.1,1283,712,23,61,1280,720
1447,24.117,1282,712,23,61,1280,720
1448,24.133,1282,712,23,61,1280,720
1449,24.15,1282,713,21,58,1280,720
1450,24.167,1282,713,21,55,1280,720
1451,24.183,1282,713,21,55,1280,720
1452,24.2,1282,713,21,55,1280,720
1453,24.217,1282,713,21,55,1280,720
1454,24.233,1282,713,21,55,1280,720
1455,24.25,1282,713,21,55,1280,720
1456,24.267,1282,713,21,55,1280,720
1457,24.283,1283,713,21,55,1280,720
1458,24.3,1282,713,21,55,1280,720
1459,24.317,1282,714,19,52,1280,720
1460,24.333,1282,714,20,54,1280,720
1461,24.35,1282,713,19,51,1280,720
1462,24.367,1282,714,20,54,1280,720
1463,24.383,1282,713,21,55,1280,720
1464,24.4,1282,714,19,52,1280,720
1465,24.417,1282,714,20,54,1280,720
1466,24.433,1281,714,19,52,1280,720
1467,24.45,1282,714,19,50,1280,720
1468,24.467,1282,713,18,48,1280,720
1469,24.483,1281,714,18,49,1280,720
1470,24.5,1281,713,20,53,1280,720
1471,24.517,1281,713,20,54,1280,720
1472,24.533,1282,713,21,55,1280,720
1473,24.55,1282,713,21,55,1280,720
1474,24.567,1282,713,21,55,1280,720
1475,24.583,1282,713,21,55,1280,720
1476,24.6,1282,713,21,55,1280,720
1477,24.617,1282,713,21,55,1280,720
1478,24.633,1283,713,21,55,1280,720
1479,24.65,1282,713,21,55,1280,720
1480,24.667,1282,713,21,55,1280,720
1481,24.683,1282,713,21,55,1280,720
1482,24.7,1282,713,21,55,1280,720
1483,24.717,1282,713,21,55,1280,720
1484,24.733,1282,713,21,55,1280,720
1485,24.75,1282,713,21,55,1280,720
1486,24.767,1282,713,21,55,1280,720
1487,24.783,1282,713,21,55,1280,720
1488,24.8,1282,713,21,55,1280,720
1489,24.817,1282,713,21,55,1280,720
1490,24.833,1282,713,21,55,1280,720
1491,24.85,1282,713,21,55,1280,720
1492,24.867,1282,713,21,55,1280,720
1493,24.883,1282,713,21,55,1280,720
1494,24.9,1281,713,21,55,1280,720
1495,24.917,1282,713,21,55,1280,720
1496,24.933,1282,713,21,55,1280,720
1497,24.95,1282,713,21,55,1280,720
1498,24.967,1283,713,21,55,1280,720
1499,24.983,1282,713,21,55,1280,720
1500,25.0,1282,713,21,55,1280,720
1501,25.017,1282,714,19,50,1280,720
1502,25.033,1281,713,20,54,1280,720
1503,25.05,1282,713,21,55,1280,720
1504,25.067,1282,713,21,55,1280,720
1505,25.083,1283,713,21,55,1280,720
1506,25.1,1283,713,21,55,1280,720
1507,25.117,1283,713,21,55,1280,720
1508,25.133,1283,713,21,55,1280,720
1509,25.15,1282,714,19,50,1280,720
1510,25.167,1282,713,20,54,1280,720
1511,25.183,1283,713,21,55,1280,720
1512,25.2,1282,713,21,55,1280,720
1513,25.217,1283,713,21,55,1280,720
1514,25.233,1282,713,21,55,1280,720
1515,25.25,1282,713,21,55,1280,720
1516,25.267,1282,713,21,55,1280,720
1517,25.283,1282,713,21,55,1280,720
1518,25.3,1282,714,19,50,1280,720
1519,25.317,1281,713,20,54,1280,720
1520,25.333,1282,713,21,55,1280,720
1521,25.35,1282,713,21,55,1280,720
1522,25.367,1282,713,21,55,1280,720
1523,25.383,1282,713,21,55,1280,720
1524,25.4,1283,713,21,55,1280,720
1525,25.417,1283,713,21,55,1280,720
1526,25.433,1282,714,19,50,1280,720
1527,25.45,1282,713,21,55,1280,720
1528,25.467,1283,713,21,55,1280,720
1529,25.483,1283,713,21,55,1280,720
1530,25.5,1282,713,21,55,1280,720
1531,25.517,1282,713,21,55,1280,720
1532,25.533,1282,713,21,55,1280,720
1533,25.55,1282,713,21,55,1280,720
1534,25.567,1282,713,21,55,1280,720
1535,25.583,1282,714,19,50,1280,720
1536,25.6,1281,713,21,55,1280,720
1537,25.617,1282,713,21,55,1280,720
1538,25.633,1282,713,21,55,1280,720
1539,25.65,1282,713,21,55,1280,720
1540,25.667,1282,713,21,55,1280,720
1541,25.683,1282,713,21,55,1280,720
1542,25.7,1282,713,21,55,1280,720
1543,25.717,1282,714,19,50,1280,720
1544,25.733,1281,713,21,55,1280,720
1545,25.75,1283,713,21,55,1280,720
1546,25.767,1283,713,21,55,1280,720
1547,25.783,1283,713,21,55,1280,720
1548,25.8,1283,713,21,55,1280,720
1549,25.817,1283,713,19,51,1280,720
1550,25.833,1282,713,21,55,1280,720
1551,25.85,1283,713,21,55,1280,720
1552,25.867,1283,714,19,50,1280,720
1553,25.883,1282,713,21,55,1280,720
1554,25.9,1283,713,21,55,1280,720
1555,25.917,1282,713,21,55,1280,720
1556,25.933,1283,713,21,55,1280,720
1557,25.95,1282,713,21,55,1280,720
1558,25.967,1282,713,21,55,1280,720
1559,25.983,1282,713,21,55,1280,720
1560,26.0,1282,713,21,55,1280,720
1561,26.017,1282,714,19,50,1280,720
1562,26.033,1281,713,21,55,1280,720
1563,26.05,1282,713,21,55,1280,720
1564,26.067,1282,713,21,55,1280,720
1565,26.083,1282,713,21,55,1280,720
1566,26.1,1282,714,19,50,1280,720
1567,26.117,1282,714,20,54,1280,720
1568,26.133,1283,713,21,55,1280,720
1569,26.15,1283,713,21,55,1280,720
1570,26.167,1282,713,21,55,1280,720
1571,26.183,1282,714,19,50,1280,720
1572,26.2,1281,713,21,55,1280,720
1573,26.217,1282,713,21,55,1280,720
1574,26.233,1282,713,21,55,1280,720
1575,26.25,1282,713,21,55,1280,720
1576,26.267,1282,713,21,55,1280,720
1577,26.283,1283,713,21,55,1280,720
1578,26.3,1282,713,21,55,1280,720
1579,26.317,1282,714,19,50,1280,720
1580,26.333,1281,713,21,55,1280,720
1581,26.35,1282,713,21,55,1280,720
1582,26.367,1282,713,21,55,1280,720
1583,26.383,1282,714,19,50,1280,720
1584,26.4,1281,713,21,55,1280,720
1585,26.417,1283,713,21,55,1280,720
1586,26.433,1282,713,21,57,1280,720
1587,26.45,1282,714,21,58,1280,720
1588,26.467,1283,713,22,59,1280,720
1589,26.483,1283,714,22,60,1280,720
1590,26.5,1282,713,22,59,1280,720
1591,26.517,1282,714,21,58,1280,720
1592,26.533,1283,713,22,59,1280,720
1593,26.55,1281,714,21,58,1280,720
1594,26.567,1282,714,21,57,1280,720
1595,26.583,1282,713,21,58,1280,720
1596,26.6,1282,713,21,57,1280,720
1597,26.617,1282,713,22,60,1280,720
1598,26.633,1282,713,21,55,1280,720
1599,26.65,1282,713,21,55,1280,720
1600,26.667,1282,713,21,55,1280,720
1601,26.683,1282,713,21,55,1280,720
1602,26.7,1282,713,21,55,1280,720
1603,26.717,1282,713,21,55,1280,720
1604,26.733,1282,713,21,55,1280,720
1605,26.75,1282,713,21,55,1280,720
1606,26.767,1282,713,21,55,1280,720
1607,26.783,1282,713,21,55,1280,720
1608,26.8,1282,713,21,55,1280,720
1609,26.817,1281,713,19,51,1280,720
1610,26.833,1282,713,21,55,1280,720
1611,26.85,1282,714,20,54,1280,720
1612,26.867,1283,714,20,54,1280,720
1613,26.883,1283,714,20,54,1280,720
1614,26.9,1283,714,20,54,1280,720
1615,26.917,1283,714,20,54,1280,720
1616,26.933,1282,714,20,54,1280,720
1617,26.95,1282,714,20,54,1280,720
1618,26.967,1282,714,20,54,1280,720
1619,26.983,1282,714,20,54,1280,720
1620,27.0,1282,714,20,54,1280,720
1621,27.017,1282,714,20,54,1280,720
1622,27.033,1282,714,20,54,1280,720
1623,27.05,1282,714,20,54,1280,720
1624,27.067,1282,714,20,54,1280,720
1625,27.083,1282,714,20,54,1280,720
1626,27.1,1282,714,20,54,1280,720
1627,27.117,1283,714,20,54,1280,720
1628,27.133,1283,714,20,54,1280,720
1629,27.15,1283,714,20,54,1280,720
1630,27.167,1282,714,20,54,1280,720
1631,27.183,1282,713,21,55,1280,720
1632,27.2,1282,713,21,55,1280,720
1633,27.217,1282,714,19,52,1280,720
1634,27.233,1282,713,21,55,1280,720
1635,27.25,1282,713,21,55,1280,720
1636,27.267,1282,714,19,52,1280,720
1637,27.283,1282,713,21,55,1280,720
1638,27.3,1283,713,21,55,1280,720
1639,27.317,1282,714,19,52,1280,720
1640,27.333,1282,713,21,55,1280,720
1641,27.35,1281,714,19,52,1280,720
1642,27.367,1282,713,21,55,1280,720
1643,27.383,1282,713,21,55,1280,720
1644,27.4,1281,714,19,52,1280,720
1645,27.417,1281,713,21,55,1280,720
1646,27.433,1282,713,21,55,1280,720
1647,27.45,1281,714,19,52,1280,720
1648,27.467,1281,713,21,55,1280,720
1649,27.483,1283,713,21,55,1280,720
1650,27.5,1282,713,21,55,1280,720
1651,27.517,1282,713,21,55,1280,720
1652,27.533,1282,713,21,55,1280,720
1653,27.55,1282,714,19,52,1280,720
1654,27.567,1283,713,21,55,1280,720
1655,27.583,1283,713,21,55,1280,720
1656,27.6,1282,713,21,55,1280,720
1657,27.617,1283,713,21,55,1280,720
1658,27.633,1283,713,21,55,1280,720
1659,27.65,1282,713,21,55,1280,720
1660,27.667,1282,713,21,55,1280,720
1661,27.683,1282,713,21,55,1280,720
1662,27.7,1282,714,19,52,1280,720
1663,27.717,1282,713,21,55,1280,720
1664,27.733,1282,714,19,52,1280,720
1665,27.75,1282,713,21,55,1280,720
1666,27.767,1282,714,19,52,1280,720
1667,27.783,1282,713,21,55,1280,720
1668,27.8,1282,714,19,52,1280,720
1669,27.817,1282,713,21,55,1280,720
1670,27.833,1282,714,19,52,1280,720
1671,27.85,1282,713,21,55,1280,720
1672,27.867,1283,713,21,55,1280,720
1673,27.883,1282,714,19,52,1280,720
1674,27.9,1282,713,21,55,1280,720
1675,27.917,1282,713,21,55,1280,720
1676,27.933,1282,713,21,55,1280,720
1677,27.95,1282,713,21,55,1280,720
1678,27.967,1282,713,21,55,1280,720
1679,27.983,1282,713,20,53,1280,720
1680,28.0,1282,712,18,49,1280,720
1681,28.017,1282,714,18,49,1280,720
1682,28.033,1282,713,20,54,1280,720
1683,28.05,1283,712,18,49,1280,720
1684,28.067,1282,714,18,49,1280,720
1685,28.083,1281,714,18,49,1280,720
1686,28.1,1282,714,20,54,1280,720
1687,28.117,1282,714,19,52,1280,720
1688,28.133,1282,713,21,55,1280,720
1689,28.15,1282,714,19,52,1280,720
1690,28.167,1282,713,21,55,1280,720
1691,28.183,1281,714,19,52,1280,720
1692,28.2,1281,713,21,55,1280,720
1693,28.217,1282,714,19,52,1280,720
1694,28.233,1282,713,21,55,1280,720
1695,28.25,1282,713,21,55,1280,720
1696,28.267,1282,713,21,55,1280,720
1697,28.283,1281,714,19,52,1280,720
1698,28.3,1282,713,21,55,1280,720
1699,28.317,1283,713,21,55,1280,720
1700,28.333,1282,713,21,55,1280,720
1701,28.35,1282,714,19,52,1280,720
1702,28.367,1282,713,21,55,1280,720
1703,28.383,1282,713,21,55,1280,720
1704,28.4,1283,713,21,55,1280,720
1705,28.417,1281,713,21,55,1280,720
1706,28.433,1282,713,21,55,1280,720
1707,28.45,1282,713,21,55,1280,720
1708,28.467,1281,713,21,55,1280,720
1709,28.483,1282,713,21,55,1280,720
1710,28.5,1282,713,21,55,1280,720
1711,28.517,1282,713,21,55,1280,720
1712,28.533,1282,713,21,55,1280,720
1713,28.55,1282,714,19,52,1280,720
1714,28.567,1282,713,21,55,1280,720
1715,28.583,1282,714,21,57,1280,720
1716,28.6,1283,713,22,59,1280,720
1717,28.617,1283,714,22,59,1280,720
1718,28.633,1283,714,22,59,1280,720
1719,28.65,1282,714,21,58,1280,720
1720,28.667,1283,713,22,59,1280,720
1721,28.683,1283,713,22,59,1280,720
1722,28.7,1283,713,22,60,1280,720
1723,28.717,1282,713,22,59,1280,720
1724,28.733,1282,713,22,59,1280,720
1725,28.75,1282,713,22,59,1280,720
1726,28.767,1283,713,22,59,1280,720
1727,28.783,1282,712,21,55,1280,720
1728,28.8,1282,712,21,55,1280,720
1729,28.817,1282,712,21,55,1280,720
1730,28.833,1282,713,21,55,1280,720
1731,28.85,1282,713,21,55,1280,720
1732,28.867,1282,713,21,55,1280,720
1733,28.883,1282,713,21,55,1280,720
1734,28.9,1282,713,21,55,1280,720
1735,28.917,1282,713,21,55,1280,720
1736,28.933,1283,713,21,55,1280,720
1737,28.95,1282,713,21,55,1280,720
1738,28.967,1283,713,21,55,1280,720
1739,28.983,1282,712,21,55,1280,720
1740,29.0,1283,713,21,55,1280,720
1741,29.017,1282,712,21,55,1280,720
1742,29.033,1282,713,21,55,1280,720
1743,29.05,1282,713,21,55,1280,720
1744,29.067,1282,713,21,55,1280,720
1745,29.083,1282,713,21,55,1280,720
1746,29.1,1282,713,21,55,1280,720
1747,29.117,1282,713,21,55,1280,720
1748,29.133,1282,713,21,55,1280,720
1749,29.15,1282,713,21,55,1280,720
1750,29.167,1282,713,21,55,1280,720
1751,29.183,1283,713,21,55,1280,720
1752,29.2,1282,713,21,55,1280,720
1753,29.217,1282,714,20,54,1280,720
1754,29.233,1282,713,20,53,1280,720
1755,29.25,1281,714,20,54,1280,720
1756,29.267,1282,714,20,54,1280,720
1757,29.283,1283,714,20,54,1280,720
1758,29.3,1282,714,19,52,1280,720
1759,29.317,1282,713,20,53,1280,720
1760,29.333,1281,714,20,54,1280,720
1761,29.35,1281,713,21,55,1280,720
1762,29.367,1282,713,21,55,1280,720
1763,29.383,1282,713,21,55,1280,720
1764,29.4,1282,713,21,55,1280,720
1765,29.417,1282,713,21,55,1280,720
1766,29.433,1283,713,21,55,1280,720
1767,29.45,1282,713,21,55,1280,720
1768,29.467,1282,713,21,55,1280,720
1769,29.483,1282,713,21,55,1280,720
1770,29.5,1282,714,20,54,1280,720
1771,29.517,1282,714,20,54,1280,720
1772,29.533,1282,714,20,54,1280,720
1773,29.55,1282,714,20,54,1280,720
1774,29.567,1282,714,20,54,1280,720
1775,29.583,1282,714,20,54,1280,720
1776,29.6,1282,714,20,54,1280,720
1777,29.617,1283,713,21,55,1280,720
1778,29.633,1283,713,21,55,1280,720
1779,29.65,1282,713,21,55,1280,720
1780,29.667,1282,714,19,52,1280,720
1781,29.683,1282,713,21,55,1280,720
1782,29.7,1282,714,19,52,1280,720
1783,29.717,1282,713,21,55,1280,720
1784,29.733,1282,713,21,55,1280,720
1785,29.75,1283,713,20,53,1280,720
1786,29.767,1282,712,21,55,1280,720
1787,29.783,1282,712,21,55,1280,720
1788,29.8,1282,713,21,55,1280,720
1789,29.817,1283,713,21,55,1280,720
1790,29.833,1283,713,20,54,1280,720
1791,29.85,1282,714,20,54,1280,720
1792,29.867,1282,714,20,54,1280,720
1793,29.883,1282,714,20,53,1280,720
1794,29.9,1282,713,21,55,1280,720
1795,29.917,1283,713,21,55,1280,720
1796,29.933,1282,713,21,55,1280,720
1797,29.95,1282,713,21,55,1280,720
1798,29.967,1283,714,20,54,1280,720
1799,29.983,1283,714,20,54,1280,720
1800,30.0,1283,714,20,54,1280,720
1801,30.017,1283,714,20,54,1280,720
1802,30.033,1283,714,20,54,1280,720
1803,30.05,1283,714,20,54,1280,720
1804,30.067,1283,714,20,54,1280,720
1805,30.083,1283,713,21,55,1280,720
1806,30.1,1283,713,21,55,1280,720
1807,30.117,1283,713,21,55,1280,720
1808,30.133,1283,713,21,55,1280,720
1809,30.15,1283,713,21,55,1280,720
1810,30.167,1283,713,21,55,1280,720
1811,30.183,1283,713,21,55,1280,720
1812,30.2,1283,713,21,55,1280,720
1813,30.217,1283,713,21,55,1280,720
1814,30.233,1282,713,21,55,1280,720
1815,30.25,1282,713,21,55,1280,720
1816,30.267,1282,713,20,54,1280,720
1817,30.283,1282,714,20,54,1280,720
1818,30.3,1282,714,20,54,1280,720
1819,30.317,1282,714,20,54,1280,720
1820,30.333,1282,714,20,54,1280,720
1821,30.35,1282,714,20,54,1280,720
1822,30.367,1282,714,20,54,1280,720
1823,30.383,1282,713,20,53,1280,720
1824,30.4,1281,713,20,54,1280,720
1825,30.417,1283,713,20,54,1280,720
1826,30.433,1283,713,21,55,1280,720
1827,30.45,1283,713,21,55,1280,720
1828,30.467,1282,713,21,55,1280,720
1829,30.483,1283,713,21,55,1280,720
1830,30.5,1282,713,21,55,1280,720
1831,30.517,1282,713,21,55,1280,720
1832,30.533,1282,713,21,55,1280,720
1833,30.55,1282,713,21,55,1280,720
1834,30.567,1282,714,20,54,1280,720
1835,30.583,1282,714,20,54,1280,720
1836,30.6,1282,714,20,54,1280,720
1837,30.617,1282,714,20,54,1280,720
1838,30.633,1282,714,20,54,1280,720
1839,30.65,1282,714,20,54,1280,720
1840,30.667,1282,714,20,54,1280,720
1841,30.683,1282,714,20,54,1280,720
1842,30.7,1282,714,20,54,1280,720
1843,30.717,1282,714,20,54,1280,720
1844,30.733,1282,714,20,54,1280,720
1845,30.75,1282,714,20,54,1280,720
1846,30.767,1282,714,20,54,1280,720
1847,30.783,1282,714,20,54,1280,720
1848,30.8,1283,714,20,54,1280,720
1849,30.817,1282,714,20,54,1280,720
1850,30.833,1282,714,20,54,1280,720
1851,30.85,1282,714,20,54,1280,720
1852,30.867,1282,714,20,54,1280,720
1853,30.883,1282,714,20,54,1280,720
1854,30.9,1282,714,20,54,1280,720
1855,30.917,1282,714,20,53,1280,720
1856,30.933,1281,713,21,55,1280,720
1857,30.95,1282,713,21,55,1280,720
1858,30.967,1283,713,21,55,1280,720
1859,30.983,1283,713,21,55,1280,720
1860,31.0,1282,713,21,55,1280,720
1861,31.017,1282,713,21,55,1280,720
1862,31.033,1282,713,21,55,1280,720
1863,31.05,1282,713,21,55,1280,720
1864,31.067,1283,713,21,55,1280,720
1865,31.083,1283,714,20,54,1280,720
1866,31.1,1283,713,21,55,1280,720
1867,31.117,1282,713,21,55,1280,720
1868,31.133,1283,713,21,55,1280,720
1869,31.15,1282,713,21,55,1280,720
1870,31.167,1282,713,21,55,1280,720
1871,31.183,1282,713,21,55,1280,720
1872,31.2,1282,713,21,55,1280,720
1873,31.217,1282,713,21,55,1280,720
1874,31.233,1282,713,21,55,1280,720
1875,31.25,1283,713,20,53,1280,720
1876,31.267,1282,712,21,55,1280,720
1877,31.283,1282,712,21,55,1280,720
1878,31.3,1282,712,21,55,1280,720
1879,31.317,1282,712,21,55,1280,720
1880,31.333,1282,712,21,55,1280,720
1881,31.35,1283,712,21,55,1280,720
1882,31.367,1282,712,21,55,1280,720
1883,31.383,1282,712,21,55,1280,720
1884,31.4,1283,712,21,55,1280,720
1885,31.417,1282,712,21,55,1280,720
1886,31.433,1282,712,21,55,1280,720
1887,31.45,1283,713,22,60,1280,720
1888,31.467,1282,712,21,55,1280,720
1889,31.483,1282,713,21,55,1280,720
1890,31.5,1282,713,21,55,1280,720
1891,31.517,1282,713,21,55,1280,720
1892,31.533,1282,713,21,55,1280,720
1893,31.55,1283,713,21,55,1280,720
1894,31.567,1281,713,21,55,1280,720
1895,31.583,1283,713,21,55,1280,720
1896,31.6,1283,713,21,55,1280,720
1897,31.617,1283,713,21,55,1280,720
1898,31.633,1283,713,21,55,1280,720
1899,31.65,1283,713,21,55,1280,720
1900,31.667,1282,713,21,55,1280,720
1901,31.683,1282,713,21,55,1280,720
1902,31.7,1282,714,19,50,1280,720
1903,31.717,1281,713,21,55,1280,720
1904,31.733,1282,713,21,55,1280,720
1905,31.75,1282,713,21,55,1280,720
1906,31.767,1283,713,21,55,1280,720
1907,31.783,1281,713,21,55,1280,720
1908,31.8,1282,713,21,55,1280,720
1909,31.817,1282,713,21,55,1280,720
1910,31.833,1282,713,21,55,1280,720
1911,31.85,1282,713,21,55,1280,720
1912,31.867,1282,713,21,55,1280,720
1913,31.883,1282,713,21,55,1280,720
1914,31.9,1282,713,21,55,1280,720
1915,31.917,1282,713,21,55,1280,720
1916,31.933,1282,713,21,55,1280,720
1917,31.95,1282,713,21,55,1280,720
1918,31.967,1282,713,21,55,1280,720
1919,31.983,1282,713,21,55,1280,720
1920,32.0,1282,713,21,55,1280,720
1921,32.017,1282,713,21,55,1280,720
1922,32.033,1283,713,21,55,1280,720
1923,32.05,1283,713,21,55,1280,720
1924,32.067,1282,714,20,54,1280,720
1925,32.083,1282,714,20,54,1280,720
1926,32.1,1282,714,20,54,1280,720
1927,32.117,1282,713,21,55,1280,720
1928,32.133,1283,713,20,54,1280,720
1929,32.15,1283,713,21,55,1280,720
1930,32.167,1282,713,21,55,1280,720
1931,32.183,1282,713,21,55,1280,720
1932,32.2,1282,713,21,55,1280,720
1933,32.217,1282,713,21,55,1280,720
1934,32.233,1282,713,21,55,1280,720
1935,32.25,1283,713,21,55,1280,720
1936,32.267,1282,713,21,55,1280,720
1937,32.283,1282,713,21,55,1280,720
1938,32.3,1282,713,21,55,1280,720
1939,32.317,1282,713,21,55,1280,720
1940,32.333,1283,713,21,55,1280,720
1941,32.35,1283,713,21,55,1280,720
1942,32.367,1282,713,20,54,1280,720
1943,32.383,1282,713,20,54,1280,720
1944,32.4,1282,713,20,53,1280,720
1945,32.417,1281,713,20,53,1280,720
1946,32.433,1281,713,20,53,1280,720
1947,32.45,1282,713,20,53,1280,720
1948,32.467,1282,713,20,54,1280,720
1949,32.483,1283,713,20,54,1280,720
1950,32.5,1282,712,21,55,1280,720
1951,32.517,1282,712,21,55,1280,720
1952,32.533,1282,713,21,55,1280,720
1953,32.55,1282,713,21,55,1280,720
1954,32.567,1282,713,21,55,1280,720
1955,32.583,1282,713,21,55,1280,720
1956,32.6,1282,713,21,55,1280,720
1957,32.617,1282,713,21,55,1280,720
1958,32.633,1282,713,21,55,1280,720
1959,32.65,1283,713,21,55,1280,720
1960,32.667,1283,713,21,55,1280,720
1961,32.683,1282,713,21,55,1280,720
1962,32.7,1282,713,21,55,1280,720
1963,32.717,1283,713,21,55,1280,720
1964,32.733,1283,713,21,55,1280,720
1965,32.75,1282,713,21,55,1280,720
1966,32.767,1282,713,21,55,1280,720
1967,32.783,1283,713,21,55,1280,720
1968,32.8,1282,713,21,55,1280,720
1969,32.817,1282,713,21,55,1280,720
1970,32.833,1282,713,21,55,1280,720
1971,32.85,1283,712,21,55,1280,720
1972,32.867,1281,712,21,55,1280,720
1973,32.883,1282,712,23,61,1280,720
1974,32.9,1282,713,23,62,1280,720
1975,32.917,1282,713,23,62,1280,720
1976,32.933,1282,713,23,62,1280,720
1977,32.95,1283,713,21,57,1280,720
1978,32.967,1282,712,23,61,1280,720
1979,32.983,1282,713,23,62,1280,720
1980,33.0,1283,713,23,62,1280,720
1981,33.017,1283,713,23,62,1280,720
1982,33.033,1284,713,24,64,1280,720
1983,33.05,1283,713,24,64,1280,720
1984,33.067,1283,712,24,64,1280,720
1985,33.083,1283,712,24,64,1280,720
1986,33.1,1283,713,24,64,1280,720
1987,33.117,1283,712,24,64,1280,720
1988,33.133,1283,712,24,64,1280,720
1989,33.15,1283,712,24,64,1280,720
1990,33.167,1283,713,24,64,1280,720
1991,33.183,1282,712,24,64,1280,720
1992,33.2,1281,712,23,62,1280,720
1993,33.217,1283,712,23,62,1280,720
1994,33.233,1283,712,23,62,1280,720
1995,33.25,1282,712,23,62,1280,720
1996,33.267,1282,712,23,62,1280,720
1997,33.283,1283,713,23,62,1280,720
1998,33.3,1283,713,23,62,1280,720
1999,33.317,1283,713,23,62,1280,720
2000,33.333,1284,713,24,64,1280,720
2001,33.35,1282,713,24,64,1280,720
2002,33.367,1282,713,24,64,1280,720
2003,33.383,1282,713,24,64,1280,720
2004,33.4,1282,713,24,64,1280,720
2005,33.417,1283,713,24,64,1280,720
2006,33.433,1283,712,24,64,1280,720
2007,33.45,1283,712,24,64,1280,720
2008,33.467,1282,712,23,62,1280,720
2009,33.483,1282,712,23,62,1280,720
2010,33.5,1282,712,23,62,1280,720
2011,33.517,1281,712,23,62,1280,720
2012,33.533,1282,712,23,62,1280,720
2013,33.55,1282,712,23,62,1280,720
2014,33.567,1282,712,23,62,1280,720
2015,33.583,1282,712,23,62,1280,720
2016,33.6,1283,712,23,62,1280,720
2017,33.617,1283,712,24,64,1280,720
2018,33.633,1282,712,24,64,1280,720
2019,33.65,1282,712,24,64,1280,720
2020,33.667,1283,711,26,69,1280,720
2021,33.683,1283,712,24,64,1280,720
2022,33.7,1283,711,26,69,1280,720
2023,33.717,1283,712,24,64,1280,720
2024,33.733,1283,712,24,64,1280,720
2025,33.75,1283,712,24,64,1280,720
2026,33.767,1283,712,24,64,1280,720
2027,33.783,1282,712,23,62,1280,720
2028,33.8,1282,712,23,62,1280,720
2029,33.817,1282,712,23,62,1280,720
2030,33.833,1283,712,23,62,1280,720
2031,33.85,1283,712,23,62,1280,720
2032,33.867,1283,712,23,62,1280,720
2033,33.883,1283,712,23,62,1280,720
2034,33.9,1283,712,23,62,1280,720
2035,33.917,1283,713,23,62,1280,720
2036,33.933,1283,712,23,61,1280,720
2037,33.95,1282,713,23,62,1280,720
2038,33.967,1282,713,23,61,1280,720
2039,33.983,1282,712,23,61,1280,720
2040,34.0,1281,713,23,62,1280,720
2041,34.017,1282,713,23,62,1280,720
2042,34.033,1281,713,23,62,1280,720
2043,34.05,1281,713,23,62,1280,720
2044,34.067,1282,712,23,61,1280,720
2045,34.083,1282,712,23,62,1280,720
2046,34.1,1282,712,23,62,1280,720
2047,34.117,1282,713,23,62,1280,720
2048,34.133,1281,713,23,62,1280,720
2049,34.15,1282,713,23,62,1280,720
2050,34.167,1282,713,23,62,1280,720
2051,34.183,1282,713,23,62,1280,720
2052,34.2,1282,712,23,61,1280,720
2053,34.217,1282,713,23,62,1280,720
2054,34.233,1283,713,23,61,1280,720
2055,34.25,1282,713,23,62,1280,720
2056,34.267,1282,713,23,61,1280,720
2057,34.283,1282,713,23,61,1280,720
2058,34.3,1282,713,23,61,1280,720
2059,34.317,1283,713,23,61,1280,720
2060,34.333,1283,713,23,61,1280,720
2061,34.35,1282,713,23,62,1280,720
2062,34.367,1282,713,23,62,1280,720
2063,34.383,1281,713,23,62,1280,720
2064,34.4,1282,713,23,62,1280,720
2065,34.417,1281,713,23,62,1280,720
