frame,time_s,chunk_id,error_px,is_miss,speed_t,accel_t,speed_c,accel_c,v_rel,a_rel,cross_x,cross_y,ball_x,ball_y,ball_w,ball_h,on_target
760,12.667,0,5.022624549935366,0.0,46.15855548971889,3466.9282999135266,0.0,0.0,46.15855548971889,3466.9282999135266,1280,720,1278,715,22,60,1.0
761,12.683,0,5.08253869109586,0.0,100.36667468714892,4615.855548972173,0.0,0.0,100.36667468714892,4615.855548972173,1280,720,1279,715,22,60,1.0
762,12.7,0,5.122092117914334,0.0,174.66001960660597,1212.1830534623773,0.0,0.0,174.66001960660597,1212.1830534623773,1280,720,1280,715,22,60,1.0
763,12.717,0,5.9842953957188785,0.0,188.5930723509609,1916.629694999384,0.0,0.0,188.5930723509609,1916.629694999384,1280,720,1283,715,22,60,1.0
764,12.733,0,8.228593474397428,0.0,177.0967681978484,4460.438342146083,0.0,0.0,177.0967681978484,4460.438342146083,1280,720,1287,715,22,60,1.0
765,12.75,0,10.944717816031835,0.0,104.00156984685776,2790.65495933009,0.0,0.0,104.00156984685776,2790.65495933009,1280,720,1290,715,22,60,1.0
766,12.767,0,12.633056016197774,0.0,57.85273351805984,2287.142410994161,0.0,0.0,57.85273351805984,2287.142410994161,1280,720,1291,714,22,60,1.0
767,12.783,0,13.588794236362245,0.0,20.603150145503825,2085.5185818160585,0.0,0.0,20.603150145503825,2085.5185818160585,1280,720,1292,713,22,60,1.0
768,12.8,0,13.930260377861396,0.0,25.555062599991786,1722.8358207632302,0.0,0.0,25.555062599991786,1722.8358207632302,1280,720,1292,714,22,60,1.0
769,12.817,0,13.92830687579462,0.0,30.904725218261415,242.43661069305426,0.0,0.0,30.904725218261415,242.43661069305426,1280,720,1293,714,22,60,1.0
770,12.833,0,13.48636667779004,0.0,30.371845179249068,1454.6196641551421,0.0,0.0,30.371845179249068,1454.6196641551421,1280,720,1292,714,22,60,1.0
771,12.85,0,13.025441701503846,0.0,54.585637641557724,618.0945043662499,0.0,0.0,54.585637641557724,618.0945043662499,1280,720,1292,715,22,60,1.0
772,12.867,0,12.194381814827814,0.0,44.44671196028717,2769.5133293828294,0.0,0.0,44.44671196028717,2769.5133293828294,1280,720,1291,715,22,60,1.0
773,12.883,0,11.514754411666784,0.0,49.89785484734003,2064.273356364672,0.0,0.0,49.89785484734003,2064.273356364672,1280,720,1291,716,22,60,1.0
774,12.9,0,10.83592329061515,0.0,64.64976285134608,3381.099929710549,0.0,0.0,64.64976285134608,3381.099929710549,1280,720,1290,716,22,60,1.0
775,12.917,0,10.485385575056398,0.0,120.03400878627761,3261.651015504927,0.0,0.0,120.03400878627761,3261.651015504927,1280,720,1289,715,22,60,1.0
776,12.933,0,10.346601093838245,0.0,164.84996270574445,3833.259389998768,0.0,0.0,164.84996270574445,3833.259389998768,1280,720,1288,713,22,60,1.0
777,12.95,0,11.33343337290792,0.0,227.08444891443776,2387.723704660444,0.0,0.0,227.08444891443776,2387.723704660444,1280,720,1287,711,22,60,1.0
778,12.967,0,13.718418689406839,0.0,266.87916703242155,2299.955633999627,0.0,0.0,266.87916703242155,2299.955633999627,1280,720,1285,708,22,60,1.0
779,12.983,0,17.178864301367813,0.0,305.0727581333684,857.1428571435627,0.0,0.0,305.0727581333684,857.1428571435627,1280,720,1284,703,22,60,1.0
780,13.0,0,21.556338672452046,0.0,309.04725218262627,1097.6784407033554,0.0,0.0,309.04725218262627,1097.6784407033554,1280,720,1282,698,22,60,1.0
781,13.017,0,26.333720827253256,0.0,299.7822338883701,2195.356881405688,0.0,0.0,299.7822338883701,2195.356881405688,1280,720,1280,694,22,60,1.0
782,13.033,0,31.002486916557807,0.0,319.0931026569986,923.1711097938964,0.0,0.0,319.0931026569986,923.1711097938964,1280,720,1278,689,22,60,1.0
783,13.05,0,36.197054539970814,0.0,331.28075521452894,1382.101328279031,0.0,0.0,331.28075521452894,1382.101328279031,1280,720,1277,684,22,60,1.0
784,13.067,0,41.64862194299554,1.0,315.3359077141008,1097.6784407031637,0.0,0.0,315.3359077141008,1097.6784407031637,1280,720,1275,679,22,60,0.0
785,13.083,0,46.811364591040125,1.0,309.3376729697973,2769.5133293838935,0.0,0.0,309.3376729697973,2769.5133293838935,1280,720,1274,673,22,60,0.0
786,13.1,0,51.841573595276536,1.0,263.1830278008954,2993.8712908404486,0.0,0.0,263.1830278008954,2993.8712908404486,1280,720,1272,669,22,60,0.0
787,13.117,0,56.140938615792074,1.0,213.35033945822826,5380.235940507147,0.0,0.0,213.35033945822826,5380.235940507147,1280,720,1270,665,22,60,0.0
788,13.133,0,59.64220606050871,1.0,165.93581252264394,6434.854072840932,0.0,0.0,165.93581252264394,6434.854072840932,1280,720,1269,661,22,60,0.0
789,13.15,0,62.3337698700564,1.0,117.24734016389225,6060.915267314143,0.0,0.0,117.24734016389225,6060.915267314143,1280,720,1269,659,22,60,0.0
790,13.167,0,63.52746830328555,1.0,128.60317068489053,6029.316135451826,0.0,0.0,128.60317068489053,6029.316135451826,1280,720,1270,657,22,60,0.0
791,13.183,0,63.194423388399514,1.0,183.8588633508056,6827.07694345359,0.0,0.0,183.8588633508056,6827.07694345359,1280,720,1273,657,22,60,0.0
792,13.2,0,61.284252766826,1.0,223.60679774997084,6308.012397590197,0.0,0.0,223.60679774997084,6308.012397590197,1280,720,1275,659,22,60,0.0
793,13.217,0,57.84734386939287,1.0,272.3892772620675,5041.865543951038,0.0,0.0,272.3892772620675,5041.865543951038,1280,720,1277,662,22,60,0.0
794,13.233,0,53.30968863625388,1.0,323.2488142567053,3402.759984218437,0.0,0.0,323.2488142567053,3402.759984218437,1280,720,1278,667,22,60,0.0
795,13.25,0,48.034190393011016,1.0,367.96184362967074,1305.56110386284,0.0,0.0,367.96184362967074,1305.56110386284,1280,720,1276,672,22,60,0.0
796,13.267,0,42.249287184208285,1.0,381.49009669655993,1954.5864430271517,0.0,0.0,381.49009669655993,1954.5864430271517,1280,720,1275,678,22,60,0.0
797,13.283,0,36.49800416995474,0.0,351.3472612091713,2934.38447462135,0.0,0.0,351.3472612091713,2934.38447462135,1280,720,1273,684,22,60,1.0
798,13.3,0,31.30683493795249,0.0,306.30117231781037,5041.865543949284,0.0,0.0,306.30117231781037,5041.865543949284,1280,720,1272,690,22,60,1.0
799,13.317,0,27.183470033899248,0.0,222.270289586023,3632.5063029288613,0.0,0.0,222.270289586023,3632.5063029288613,1280,720,1270,695,22,60,1.0
800,13.333,0,24.426529200813363,0.0,161.75062691106456,3234.5078167051665,0.0,0.0,161.75062691106456,3234.5078167051665,1280,720,1269,698,22,60,1.0
801,13.35,0,22.57363862999795,0.0,110.39816620778264,3534.0905362436997,0.0,0.0,110.39816620778264,3534.0905362436997,1280,720,1268,701,22,60,1.0
802,13.367,0,21.2415649525324,0.0,51.7450579322156,2677.7998888823013,0.0,0.0,51.7450579322156,2677.7998888823013,1280,720,1268,702,22,60,1.0
803,13.383,0,20.600563583422826,0.0,28.571428571422075,2454.483610847617,0.0,0.0,28.571428571422075,2454.483610847617,1280,720,1268,704,22,60,1.0
804,13.4,0,20.14488338339576,0.0,63.43886660335486,3744.0565144878465,0.0,0.0,63.43886660335486,3744.0565144878465,1280,720,1268,704,22,60,1.0
805,13.417,0,19.427754417928995,0.0,123.15578321288314,2454.4836108460736,0.0,0.0,123.15578321288314,2454.4836108460736,1280,720,1269,703,22,60,1.0
806,13.433,0,18.49311939215789,0.0,160.22942734639028,857.1428571434808,0.0,0.0,160.22942734639028,857.1428571434808,1280,720,1271,704,22,60,1.0
807,13.45,0,17.255253234083177,0.0,169.7537231715794,2683.2815730002358,0.0,0.0,169.7537231715794,2683.2815730002358,1280,720,1274,704,22,60,1.0
808,13.467,0,16.14735153055287,0.0,149.9115385410785,2661.287090786933,0.0,0.0,149.9115385410785,2661.287090786933,1280,720,1277,704,22,60,1.0
809,13.483,0,16.16314219243531,0.0,106.06120681869214,2594.1850200724884,0.0,0.0,106.06120681869214,2594.1850200724884,1280,720,1279,704,22,60,1.0
810,13.5,0,16.313537914087735,0.0,62.92204441584287,4971.42857142826,0.0,0.0,62.92204441584287,4971.42857142826,1280,720,1281,704,22,60,1.0
811,13.517,0,16.45532672959668,0.0,20.20305089103962,3151.675939002938,0.0,0.0,20.20305089103962,3151.675939002938,1280,720,1282,703,22,60,1.0
812,13.533,0,16.465520905358822,0.0,70.68181072487134,1464.686356340869,0.0,0.0,70.68181072487134,1464.686356340869,1280,720,1282,704,22,60,1.0
813,13.55,0,16.103759367291858,0.0,94.97582936340643,1212.1830534633034,0.0,0.0,94.97582936340643,1212.1830534633034,1280,720,1281,704,22,60,1.0
814,13.567,0,15.698549119088785,0.0,74.99659856231987,1846.342219588705,0.0,0.0,74.99659856231987,1846.342219588705,1280,720,1278,704,22,60,1.0
815,13.583,0,15.441866699513184,0.0,54.88392203514114,1028.5714285711947,0.0,0.0,54.88392203514114,1028.5714285711947,1280,720,1278,705,22,60,1.0
816,13.6,0,14.99826142607838,0.0,42.857142857146755,2436.4577834652837,0.0,0.0,42.857142857146755,2436.4577834652837,1280,720,1277,705,22,60,1.0
817,13.617,0,14.530365421226671,0.0,51.50787536375957,1846.342219588553,0.0,0.0,51.50787536375957,1846.342219588553,1280,720,1277,706,22,60,1.0
818,13.633,0,14.704959288090578,0.0,24.411439272330252,706.8181072483826,0.0,0.0,24.411439272330252,706.8181072483826,1280,720,1276,706,22,60,1.0
819,13.65,0,14.95397322428873,0.0,28.284271247465117,2914.28571428587,0.0,0.0,28.284271247465117,2914.28571428587,1280,720,1275,706,22,60,1.0
820,13.667,0,15.374759183631081,0.0,34.87587318780656,1552.351737966875,0.0,0.0,34.87587318780656,1552.351737966875,1280,720,1275,705,22,60,1.0
821,13.683,0,15.548767550375262,0.0,58.901508937396976,1464.686356341348,0.0,0.0,58.901508937396976,1464.686356341348,1280,720,1276,705,22,60,1.0
822,13.7,0,15.686627897179902,0.0,83.29931278352583,3471.1640110819735,0.0,0.0,83.29931278352583,3471.1640110819735,1280,720,1276,705,22,60,1.0
823,13.717,0,15.967157335564929,0.0,129.55181770003705,1954.5864430266133,0.0,0.0,129.55181770003705,1954.5864430266133,1280,720,1278,704,22,60,1.0
824,13.733,0,17.24920715257059,0.0,146.85825458167793,3529.930334052599,0.0,0.0,146.85825458167793,3529.930334052599,1280,720,1279,703,22,60,1.0
825,13.75,0,19.209608801190807,0.0,150.3736841936044,3534.090536243898,0.0,0.0,150.3736841936044,3534.090536243898,1280,720,1281,701,22,60,1.0
826,13.767,0,21.6693875842545,0.0,161.24515496597493,3496.4705236073714,0.0,0.0,161.24515496597493,3496.4705236073714,1280,720,1282,698,22,60,1.0
827,13.783,0,24.312590170862695,0.0,167.40516657475052,1248.0188381613038,0.0,0.0,167.40516657475052,1248.0188381613038,1280,720,1281,696,22,60,1.0
828,13.8,0,26.76228605049518,0.0,172.75675951806488,2064.273356363686,0.0,0.0,172.75675951806488,2064.273356363686,1280,720,1280,693,22,60,1.0
829,13.817,0,29.19606875658102,0.0,138.7112696450159,3147.010242975111,0.0,0.0,138.7112696450159,3147.010242975111,1280,720,1278,691,22,60,1.0
830,13.833,0,31.239619591146628,0.0,86.37837975903345,2406.114659592777,0.0,0.0,86.37837975903345,2406.114659592777,1280,720,1277,689,22,60,1.0
831,13.85,0,32.509688072851574,0.0,74.77858473315156,242.43661069102845,0.0,0.0,74.77858473315156,242.43661069102845,1280,720,1276,687,22,60,1.0
832,13.867,0,33.7559938408189,0.0,71.65677830848777,1474.6843314928767,0.0,0.0,71.65677830848777,1474.6843314928767,1280,720,1276,687,22,60,1.0
833,13.883,0,34.949461406546945,0.0,55.18059404521657,3744.0565144868906,0.0,0.0,55.18059404521657,3744.0565144868906,1280,720,1276,686,22,60,1.0
834,13.9,0,35.840190769252544,0.0,38.11904018322272,5828.571428571331,0.0,0.0,38.11904018322272,5828.571428571331,1280,720,1276,684,22,60,1.0
835,13.917,0,35.779654462688555,0.0,112.04955172072737,4509.581635874866,0.0,0.0,112.04955172072737,4509.581635874866,1280,720,1275,684,22,60,1.0
836,13.933,0,34.13236207164068,0.0,181.82745801940194,1999.1835068024552,0.0,0.0,181.82745801940194,1999.1835068024552,1280,720,1274,686,22,60,1.0
837,13.95,0,31.257289399267556,0.0,208.74747951551205,1413.636214498949,0.0,0.0,208.74747951551205,1413.636214498949,1280,720,1274,690,22,60,1.0
838,13.967,0,27.886268859955226,0.0,214.76137683390522,618.0945043648877,0.0,0.0,214.76137683390522,618.0945043648877,1280,720,1274,693,22,60,1.0
839,13.983,0,24.357550152531818,0.0,209.8201367741319,2661.2870907880138,0.0,0.0,209.8201367741319,2661.2870907880138,1280,720,1274,696,22,60,1.0
840,14.0,0,20.899174868977088,0.0,251.68817766337827,1097.6784407025245,0.0,0.0,251.68817766337827,1097.6784407025245,1280,720,1274,700,22,60,1.0
841,14.017,0,16.83547167667016,0.0,265.7142857142867,2195.3568814053688,0.0,0.0,265.7142857142867,2195.3568814053688,1280,720,1275,704,22,60,1.0
842,14.033,0,12.718208775889753,0.0,238.24185961637693,2168.4189669728867,0.0,0.0,238.24185961637693,2168.4189669728867,1280,720,1275,708,22,60,1.0
843,14.05,0,9.514519278318975,0.0,203.1788194006921,3852.378009298481,0.0,0.0,203.1788194006921,3852.378009298481,1280,720,1274,713,22,60,1.0
844,14.067,0,7.27948691222214,0.0,150.319387862467,4128.54671272812,0.0,0.0,150.319387862467,4128.54671272812,1280,720,1274,716,22,60,1.0
845,14.083,0,5.829201646600799,0.0,126.8777332067048,2764.2026565607525,0.0,0.0,126.8777332067048,2764.2026565607525,1280,720,1274,718,22,60,1.0
846,14.1,0,4.333333333333485,0.0,115.70546703609509,2006.519984693952,0.0,0.0,115.70546703609509,2006.519984693952,1280,720,1276,720,22,60,1.0
847,14.117,0,2.909441975312421,0.0,91.2945446209836,3052.1989396744307,0.0,0.0,91.2945446209836,3052.1989396744307,1280,720,1277,721,22,60,1.0
848,14.133,0,2.030381486221646,0.0,54.958240176204825,1617.253908353104,0.0,0.0,54.958240176204825,1617.253908353104,1280,720,1279,722,22,60,1.0
849,14.15,0,1.4784928282152336,0.0,38.861344310667874,3604.079321422323,0.0,0.0,38.861344310667874,3604.079321422323,1280,720,1280,721,22,60,1.0
850,14.167,0,1.0573144433892476,0.0,96.00170066521098,2934.3844746222103,0.0,0.0,96.00170066521098,2934.3844746222103,1280,720,1280,721,22,60,1.0
851,14.183,0,1.1208192662799743,0.0,127.58350606724744,3912.929900746214,0.0,0.0,127.58350606724744,3912.929900746214,1280,720,1281,720,22,60,1.0
852,14.2,0,3.194382824999939,0.0,192.6189004649444,1954.586443026793,0.0,0.0,192.6189004649444,1954.586443026793,1280,720,1282,719,22,60,1.0
853,14.217,0,6.396746622068156,0.0,162.35511594486698,3616.289675954348,0.0,0.0,162.35511594486698,3616.289675954348,1280,720,1286,716,23,61,1.0
854,14.233,0,9.10234078189531,0.0,109.3953698232895,3852.3780092989,0.0,0.0,109.3953698232895,3852.3780092989,1280,720,1288,716,22,60,1.0
855,14.25,0,10.894255699965846,0.0,53.680840651588525,7003.439388279679,0.0,0.0,53.680840651588525,7003.439388279679,1280,720,1290,714,22,60,1.0
856,14.267,0,11.648771503940743,0.0,125.32406971121257,5552.274768239302,0.0,0.0,125.32406971121257,5552.274768239302,1280,720,1289,714,22,60,1.0
857,14.283,0,11.48448623301366,0.0,193.2113150022374,4146.303984839987,0.0,0.0,193.2113150022374,4146.303984839987,1280,720,1288,712,22,60,1.0
858,14.3,0,10.667091828261585,0.0,255.10302040628068,5065.12686949565,0.0,0.0,255.10302040628068,5065.12686949565,1280,720,1287,711,22,60,1.0
859,14.317,0,10.454523047666784,0.0,324.67251946840923,2454.4836108468166,0.0,0.0,324.67251946840923,2454.4836108468166,1280,720,1280,709,22,60,1.0
860,14.333,0,11.709735856636541,0.0,363.7671378948963,1580.4933355358305,0.0,0.0,363.7671378948963,1580.4933355358305,1280,720,1276,709,22,60,1.0
861,14.35,0,15.276514068535647,0.0,345.5253320699422,2331.6806586398316,0.0,0.0,345.5253320699422,2331.6806586398316,1280,720,1270,709,22,60,1.0
862,14.367,0,19.981397244128534,1.0,380.0107409867562,1552.3517379660614,0.0,0.0,380.0107409867562,1552.3517379660614,1280,720,1264,708,22,60,0.0
863,14.383,0,25.773916748924663,1.0,355.25213811130624,2993.8712908411985,0.0,0.0,355.25213811130624,2993.8712908411985,1280,720,1258,707,22,60,0.0
864,14.4,0,31.413055332957914,1.0,305.3936903775994,5142.857142856792,0.0,0.0,305.3936903775994,5142.857142856792,1280,720,1252,705,22,60,0.0
865,14.417,0,36.3250942415203,1.0,221.77392423229188,4285.714285714212,0.0,0.0,221.77392423229188,4285.714285714212,1280,720,1247,705,22,60,0.0
866,14.433,0,39.97079432652021,1.0,150.37368419361593,2934.3844746229756,0.0,0.0,150.37368419361593,2934.3844746229756,1280,720,1243,704,22,60,0.0
867,14.45,0,42.44350653710827,1.0,106.17659529176173,1382.1013282782187,0.0,0.0,106.17659529176173,1382.1013282782187,1280,720,1241,703,22,60,0.0
868,14.467,0,44.21307406601961,1.0,94.32899439554687,242.43661069305426,0.0,0.0,94.32899439554687,242.43661069305426,1280,720,1240,702,22,60,0.0
869,14.483,0,45.75357934277645,1.0,93.72125409632197,1413.6362144979562,0.0,0.0,93.72125409632197,1413.6362144979562,1280,720,1238,702,22,60,0.0
870,14.5,0,47.27228505414522,1.0,72.73098320775229,2919.3233770144734,0.0,0.0,72.73098320775229,2919.3233770144734,1280,720,1237,701,22,60,0.0
871,14.517,0,48.40787121393416,1.0,48.655389616935935,4911.959582365221,0.0,0.0,48.655389616935935,4911.959582365221,1280,720,1236,699,22,60,0.0
872,14.533,0,48.79558453686961,1.0,69.10506641399893,4911.959582362879,0.0,0.0,69.10506641399893,4911.959582362879,1280,720,1236,699,22,60,0.0
873,14.55,0,47.83086224625206,1.0,143.484337479878,2959.3159717084877,0.0,0.0,143.484337479878,2959.3159717084877,1280,720,1237,699,22,60,0.0
874,14.567,0,45.511106017927645,1.0,192.76717478208906,1042.7592909084328,0.0,0.0,192.76717478208906,1042.7592909084328,1280,720,1239,699,22,60,0.0
875,14.583,0,42.417480245595506,1.0,194.30672155336242,923.1711097946564,0.0,0.0,194.30672155336242,923.1711097946564,1280,720,1243,700,22,60,0.0
876,14.6,0,39.24459608653736,1.0,204.32067632892617,1580.4933355361857,0.0,0.0,204.32067632892617,1580.4933355361857,1280,720,1246,701,22,60,0.0
877,14.617,0,35.88167124125852,1.0,181.71518418466096,542.1047417428981,0.0,0.0,181.71518418466096,542.1047417428981,1280,720,1249,702,22,60,0.0
878,14.633,0,32.944259940671756,1.0,172.685865557279,2496.0376763249687,0.0,0.0,172.685865557279,2496.0376763249687,1280,720,1251,703,22,60,0.0
879,14.65,0,30.170979133256637,1.0,131.0865113937655,2837.647775528474,0.0,0.0,131.0865113937655,2837.647775528474,1280,720,1255,704,22,60,0.0
880,14.667,0,28.07844534461474,1.0,84.61195939977038,4460.438342145297,0.0,0.0,84.61195939977038,4460.438342145297,1280,720,1257,704,22,60,0.0
881,14.683,0,26.777194412215234,1.0,16.65986255669707,2710.523708715267,0.0,0.0,16.65986255669707,2710.523708715267,1280,720,1258,705,22,60,0.0
882,14.7,0,26.523980507271492,1.0,44.62999814803224,685.7142857149483,0.0,0.0,44.62999814803224,685.7142857149483,1280,720,1258,705,22,60,0.0
883,14.717,0,26.732444384426177,1.0,53.90846361175495,3402.7599842193645,0.0,0.0,53.90846361175495,3402.7599842193645,1280,720,1258,705,22,60,0.0
884,14.733,0,27.122172569651568,1.0,71.94101892579245,1722.8358207639226,0.0,0.0,71.94101892579245,1722.8358207639226,1280,720,1257,706,22,60,0.0
885,14.75,0,26.645612436788152,1.0,71.4285714285852,3604.0793214203763,0.0,0.0,71.4285714285852,3604.0793214203763,1280,720,1256,707,22,60,0.0
886,14.767,0,25.812335113098893,1.0,107.24756788069018,2577.1365220086486,0.0,0.0,107.24756788069018,2577.1365220086486,1280,720,1257,708,22,60,0.0
887,14.783,0,24.08624902906745,1.0,140.6979685970976,2168.4189669713332,0.0,0.0,140.6979685970976,2168.4189669713332,1280,720,1259,710,22,60,0.0
888,14.8,0,21.74486151410417,1.0,176.33456141952723,2168.418966973663,0.0,0.0,176.33456141952723,2168.418966973663,1280,720,1260,710,22,60,0.0
889,14.817,0,18.80663027774061,1.0,203.33946684181643,2769.5133293832855,0.0,0.0,203.33946684181643,2769.5133293832855,1280,720,1263,712,22,60,0.0
890,14.833,0,15.439884153572326,0.0,236.47064796066445,1916.629694999384,0.0,0.0,236.47064796066445,1916.629694999384,1280,720,1266,713,22,60,1.0
891,14.85,0,11.499778169998896,0.0,206.28888007068448,1722.8358207631895,0.0,0.0,206.28888007068448,1722.8358207631895,1280,720,1270,715,22,60,1.0
892,14.867,0,8.075185247413486,0.0,184.01419643548866,1697.0562748490645,0.0,0.0,184.01419643548866,1697.0562748490645,1280,720,1273,716,22,60,1.0
893,14.883,0,5.105019538629992,0.0,156.12658391214634,1382.1013282785234,0.0,0.0,156.12658391214634,1382.1013282785234,1280,720,1275,719,22,60,1.0
894,14.9,0,2.715956044114201,0.0,133.18699452350856,2677.7998888819347,0.0,0.0,133.18699452350856,2677.7998888819347,1280,720,1277,720,22,60,1.0
895,14.917,0,1.495268425534034,0.0,88.75556895434765,1580.4933355361857,0.0,0.0,88.75556895434765,1580.4933355361857,1280,720,1279,721,22,59,1.0
896,14.933,0,2.0275875100994316,0.0,85.23676508672153,1464.6863563405816,0.0,0.0,85.23676508672153,1464.6863563405816,1280,720,1281,722,22,59,1.0
897,14.95,0,3.3336734520356894,0.0,65.21549834578757,2769.5133293829813,0.0,0.0,65.21549834578757,2769.5133293829813,1280,720,1281,723,22,59,1.0
898,14.967,0,4.414468070410217,0.0,41.60062793874292,4233.973383506853,0.0,0.0,41.60062793874292,4233.973383506853,1280,720,1281,724,22,60,1.0
899,14.983,0,4.969293465978867,0.0,78.45445838711547,4289.14148681101,0.0,0.0,78.45445838711547,4289.14148681101,1280,720,1282,725,22,60,1.0
900,15.0,0,4.960615864040066,0.0,149.55716946632057,2683.2815729991376,0.0,0.0,149.55716946632057,2683.2815729991376,1280,720,1281,725,22,59,1.0
901,15.017,0,5.677660404109983,0.0,188.5930723509608,2387.723704660209,0.0,0.0,188.5930723509608,2387.723704660209,1280,720,1278,725,22,59,1.0
902,15.033,0,7.4421426705179865,0.0,151.85922589620196,5317.049972320216,0.0,0.0,151.85922589620196,5317.049972320216,1280,720,1274,725,22,59,1.0
903,15.05,0,9.52309521130737,0.0,64.4600809867461,4460.438342146099,0.0,0.0,64.4600809867461,4460.438342146099,1280,720,1272,726,22,59,1.0
904,15.067,0,10.529410274351724,0.0,16.16244071283652,874.1176309023847,0.0,0.0,16.16244071283652,874.1176309023847,1280,720,1271,725,22,59,1.0
905,15.083,0,10.473267990633572,0.0,14.568627181705073,1954.5864430280492,0.0,0.0,14.568627181705073,1954.5864430280492,1280,720,1271,726,22,59,1.0
906,15.1,0,10.249163452395536,0.0,29.137254363394096,2064.273356364536,0.0,0.0,29.137254363394096,2064.273356364536,1280,720,1272,726,22,59,1.0
907,15.117,0,10.447688500876026,0.0,17.379321515133817,171.428571429351,0.0,0.0,17.379321515133817,171.428571429351,1280,720,1272,726,22,59,1.0
908,15.133,0,10.7061344654708,0.0,20.203050891053127,2254.790817937309,0.0,0.0,20.203050891053127,2254.790817937309,1280,720,1271,726,22,59,1.0
909,15.15,0,11.00504934614614,0.0,17.379321515133817,1580.4933355363632,0.0,0.0,17.379321515133817,1580.4933355363632,1280,720,1271,727,22,59,1.0
910,15.167,0,10.744718683699377,0.0,42.95227536678358,1748.2352618036457,0.0,0.0,42.95227536678358,1748.2352618036457,1280,720,1271,726,22,59,1.0
911,15.183,0,10.203485243342667,0.0,45.175395145271274,766.6518779997535,0.0,0.0,45.175395145271274,766.6518779997535,1280,720,1272,726,22,59,1.0
912,15.2,0,9.452231017162651,0.0,48.65538961692672,2235.155110354686,0.0,0.0,48.65538961692672,2235.155110354686,1280,720,1273,726,22,59,1.0
913,15.217,0,8.657897185429563,0.0,57.14285714285097,2235.1551103544657,0.0,0.0,57.14285714285097,2235.1551103544657,1280,720,1273,726,22,59,1.0
914,15.233,0,8.111608098339309,0.0,48.65538961693193,2299.955633999627,0.0,0.0,48.65538961693193,2299.955633999627,1280,720,1273,724,22,59,1.0
915,15.25,0,8.262831017104968,0.0,86.37837975903345,2949.368662985373,0.0,0.0,86.37837975903345,2949.368662985373,1280,720,1273,723,22,59,1.0
916,15.267,0,8.570502595485769,0.0,37.25258517259693,1846.342219590377,0.0,0.0,37.25258517259693,1846.342219590377,1280,720,1272,723,22,59,1.0
917,15.283,0,8.755302895856165,0.0,21.759351731040166,1382.1013282786248,0.0,0.0,21.759351731040166,1382.1013282786248,1280,720,1271,723,22,59,1.0
918,15.3,0,8.545065277080543,0.0,35.799897388968056,1533.3037559998731,0.0,0.0,35.799897388968056,1533.3037559998731,1280,720,1271,720,22,59,1.0
919,15.317,0,7.9775762833087125,0.0,43.23641700120814,3771.4285714285325,0.0,0.0,43.23641700120814,3771.4285714285325,1280,720,1273,722,22,59,1.0
920,15.333,0,7.293801922540831,0.0,80.86269541762121,1854.2835130948902,0.0,0.0,80.86269541762121,1854.2835130948902,1280,720,1273,722,22,59,1.0
921,15.35,0,6.941609398625467,0.0,49.97958767010993,1097.6784407025245,0.0,0.0,49.97958767010993,1097.6784407025245,1280,720,1273,722,22,60,1.0
922,15.367,0,6.863753427324685,0.0,68.15348823929803,1580.4933355361857,0.0,0.0,68.15348823929803,1580.4933355361857,1280,720,1274,723,22,60,1.0
923,15.383,0,6.87909844855066,0.0,42.185208743520874,1338.8999444410458,0.0,0.0,42.185208743520874,1338.8999444410458,1280,720,1275,725,22,60,1.0
924,15.4,0,7.038121012904434,0.0,20.800313969374738,1697.0562748467494,0.0,0.0,20.800313969374738,1697.0562748467494,1280,720,1275,725,22,60,1.0
925,15.417,0,7.2085864648250535,0.0,25.714285714266225,1722.8358207626193,0.0,0.0,25.714285714266225,1722.8358207626193,1280,720,1275,725,22,59,1.0
926,15.433,0,6.921162787499465,0.0,36.58928135675934,342.8571428570649,0.0,0.0,36.58928135675934,342.8571428570649,1280,720,1275,725,22,59,1.0
927,15.45,0,7.058068186877442,0.0,40.406101782093714,618.0945043655688,0.0,0.0,40.406101782093714,618.0945043655688,1280,720,1276,726,22,59,1.0
928,15.467,0,7.194889846918812,0.0,43.61239292134946,1149.9778169996305,0.0,0.0,43.61239292134946,1149.9778169996305,1280,720,1277,726,22,59,1.0
929,15.483,0,7.560789170438309,0.0,29.137254363387406,171.42857142853245,0.0,0.0,29.137254363387406,171.42857142853245,1280,720,1276,727,22,59,1.0
930,15.5,0,7.953663996866819,0.0,28.713930346059946,1236.18900873057,0.0,0.0,28.713930346059946,1236.18900873057,1280,720,1277,727,22,59,1.0
931,15.517,0,8.374050188128015,0.0,18.29464067837541,1893.4904600887771,0.0,0.0,18.29464067837541,1893.4904600887771,1280,720,1277,728,22,59,1.0
932,15.533,0,8.466286348520576,0.0,19.16629694999689,1149.9778169998135,0.0,0.0,19.16629694999689,1149.9778169998135,1280,720,1277,728,22,59,1.0
933,15.55,0,8.701265318365424,0.0,0.0,2577.1365220070425,0.0,0.0,0.0,2577.1365220070425,1280,720,1277,728,22,59,1.0
934,15.567,0,8.701265318365424,0.0,42.952275366784036,3445.6716415262977,0.0,0.0,42.952275366784036,3445.6716415262977,1280,720,1277,728,22,59,1.0
935,15.583,0,8.419957933978933,0.0,100.36667468713473,4424.052994480343,0.0,0.0,100.36667468713473,4424.052994480343,1280,720,1277,728,22,59,1.0
